Entity,Code,Year,Renewables (% growth)
Finland,FIN,1986,0.45042038
Finland,FIN,1987,11.348438
Finland,FIN,1988,-3.1410158
Finland,FIN,1989,-2.486962
Finland,FIN,1990,22.909307
Finland,FIN,1991,13.618493
Finland,FIN,1992,10.238624
Finland,FIN,1993,-3.0953884
Finland,FIN,1994,-6.0648203
Finland,FIN,1995,7.0378184
Finland,FIN,1996,-9.126991
Finland,FIN,1997,13.457727
Finland,FIN,1998,21.125698
Finland,FIN,1999,-13.171238
Finland,FIN,2000,10.310674
Finland,FIN,2001,-7.8278246
Finland,FIN,2002,-7.937604
Finland,FIN,2003,-3.6700785
Finland,FIN,2004,34.40043
Finland,FIN,2005,-8.624828
Finland,FIN,2006,-4.2383614
Finland,FIN,2007,8.298862
Finland,FIN,2008,17.6651
Finland,FIN,2009,-19.174116
Finland,FIN,2010,10.760355
Finland,FIN,2011,2.671218
Finland,FIN,2012,16.556477
Finland,FIN,2013,-8.786095
Finland,FIN,2014,11.898411
Finland,FIN,2015,13.5830765
Finland,FIN,2016,-9.350944
Finland,FIN,2017,10.1414795
Finland,FIN,2018,1.3205171
Finland,FIN,2019,0.98433495
Finland,FIN,2020,9.352255
Finland,FIN,2021,13.531303
Finland,FIN,2022,18.621933
France,FRA,1966,12.19548
France,FRA,1967,-12.577951
France,FRA,1968,11.669517
France,FRA,1969,5.181217
France,FRA,1970,7.4851155
France,FRA,1971,-13.441777
France,FRA,1972,0.1952529
France,FRA,1973,-2.1854699
France,FRA,1974,17.38403
France,FRA,1975,6.429076
France,FRA,1976,-18.897224
France,FRA,1977,55.714237
France,FRA,1978,-10.192513
France,FRA,1979,-2.687192
France,FRA,1980,4.557419
France,FRA,1981,3.788209
France,FRA,1982,-2.1511376
France,FRA,1983,-1.5262902
France,FRA,1984,-5.1960826
France,FRA,1985,-5.562502
France,FRA,1986,0.9087086
France,FRA,1987,12.631845
France,FRA,1988,8.369219
France,FRA,1989,-38.082516
France,FRA,1990,15.059937
France,FRA,1991,7.0370555
France,FRA,1992,19.194424
France,FRA,1993,-5.521643
France,FRA,1994,22.036373
France,FRA,1995,-5.921239
France,FRA,1996,-7.91595
France,FRA,1997,-1.718837
France,FRA,1998,-3.0996978
France,FRA,1999,15.903854
France,FRA,2000,-6.8931284
France,FRA,2001,11.480856
France,FRA,2002,-16.396952
France,FRA,2003,-2.1518528
France,FRA,2004,1.8128037
France,FRA,2005,-7.2546363
France,FRA,2006,11.767554
France,FRA,2007,16.586517
France,FRA,2008,21.864164
France,FRA,2009,-2.3477793
France,FRA,2010,8.181214
France,FRA,2011,-13.049591
France,FRA,2012,23.392618
France,FRA,2013,12.907028
France,FRA,2014,-2.2797644
France,FRA,2015,-1.3913631
France,FRA,2016,5.624056
France,FRA,2017,-4.4544578
France,FRA,2018,16.26171
France,FRA,2019,0.6804228
France,FRA,2020,5.945897
France,FRA,2021,0.4603982
France,FRA,2022,-0.5733371
Germany,DEU,1966,8.153046
Germany,DEU,1967,-5.0284443
Germany,DEU,1968,1.4813542
Germany,DEU,1969,-18.850315
Germany,DEU,1970,34.56615
Germany,DEU,1971,-21.662235
Germany,DEU,1972,-1.6018867
Germany,DEU,1973,14.4672985
Germany,DEU,1974,14.935088
Germany,DEU,1975,-2.8349757
Germany,DEU,1976,-16.824371
Germany,DEU,1977,24.491537
Germany,DEU,1978,4.5194507
Germany,DEU,1979,0.7485032
Germany,DEU,1980,6.094682
Germany,DEU,1981,3.2493472
Germany,DEU,1982,-0.83845854
Germany,DEU,1983,-5.964446
Germany,DEU,1984,-0.6425798
Germany,DEU,1985,-5.3545
Germany,DEU,1986,5.9012294
Germany,DEU,1987,8.043551
Germany,DEU,1988,-0.30079484
Germany,DEU,1989,-7.8538837
Germany,DEU,1990,-5.879408
Germany,DEU,1991,-7.32404
Germany,DEU,1992,17.543066
Germany,DEU,1993,3.6637664
Germany,DEU,1994,9.513605
Germany,DEU,1995,9.303474
Germany,DEU,1996,-7.482773
Germany,DEU,1997,6.7304373
Germany,DEU,1998,8.3518505
Germany,DEU,1999,11.959171
Germany,DEU,2000,32.319523
Germany,DEU,2001,5.518508
Germany,DEU,2002,21.49266
Germany,DEU,2003,5.828619
Germany,DEU,2004,25.532604
Germany,DEU,2005,21.255089
Germany,DEU,2006,25.174654
Germany,DEU,2007,20.338297
Germany,DEU,2008,0.40299892
Germany,DEU,2009,1.1900902
Germany,DEU,2010,7.346976
Germany,DEU,2011,14.836943
Germany,DEU,2012,13.430333
Germany,DEU,2013,2.7247667
Germany,DEU,2014,6.2683225
Germany,DEU,2015,12.408745
Germany,DEU,2016,0.48388243
Germany,DEU,2017,12.319363
Germany,DEU,2018,3.473115
Germany,DEU,2019,6.9137335
Germany,DEU,2020,6.227982
Germany,DEU,2021,-7.3795915
Germany,DEU,2022,7.3469043
Greece,GRC,1966,115.98003
Greece,GRC,1967,-4.0462437
Greece,GRC,1968,-17.590355
Greece,GRC,1969,50.2193
Greece,GRC,1970,28.272497
Greece,GRC,1971,0.60697794
Greece,GRC,1972,0.9426832
Greece,GRC,1973,-16.95928
Greece,GRC,1974,5.578041
Greece,GRC,1975,-14.145708
Greece,GRC,1976,-6.749386
Greece,GRC,1977,2.2884607
Greece,GRC,1978,55.46305
Greece,GRC,1979,19.344044
Greece,GRC,1980,-4.514861
Greece,GRC,1981,0.058734417
Greece,GRC,1982,4.5201063
Greece,GRC,1983,-34.288128
Greece,GRC,1984,22.307693
Greece,GRC,1985,-1.9916117
Greece,GRC,1986,15.329766
Greece,GRC,1987,-14.034003
Greece,GRC,1988,-14.886731
Greece,GRC,1989,-19.68736
Greece,GRC,1990,-6.8385067
Greece,GRC,1991,75.098816
Greece,GRC,1992,-28.668177
Greece,GRC,1993,5.334544
Greece,GRC,1994,13.175964
Greece,GRC,1995,35.15359
Greece,GRC,1996,23.063982
Greece,GRC,1997,-10.670317
Greece,GRC,1998,-3.3435464
Greece,GRC,1999,25.56113
Greece,GRC,2000,-12.849635
Greece,GRC,2001,-29.247105
Greece,GRC,2002,21.998632
Greece,GRC,2003,64.71903
Greece,GRC,2004,0.43756962
Greece,GRC,2005,8.257162
Greece,GRC,2006,28.057098
Greece,GRC,2007,-32.215576
Greece,GRC,2008,17.461704
Greece,GRC,2009,38.50329
Greece,GRC,2010,32.48131
Greece,GRC,2011,-22.023058
Greece,GRC,2012,24.011553
Greece,GRC,2013,37.76065
Greece,GRC,2014,-12.718403
Greece,GRC,2015,19.836033
Greece,GRC,2016,0.7450104
Greece,GRC,2017,-6.435281
Greece,GRC,2018,15.0049095
Greece,GRC,2019,1.3769746
Greece,GRC,2020,8.665049
Greece,GRC,2021,23.96654
Greece,GRC,2022,2.8003454
High-income countries,,1966,5.6884527
High-income countries,,1967,2.5132537
High-income countries,,1968,2.82588
High-income countries,,1969,4.588437
High-income countries,,1970,2.8966784
High-income countries,,1971,4.4981837
High-income countries,,1972,4.6450257
High-income countries,,1973,0.33035278
High-income countries,,1974,9.694338
High-income countries,,1975,0.060212612
High-income countries,,1976,-3.846854
High-income countries,,1977,0.7435441
High-income countries,,1978,7.552004
High-income countries,,1979,4.0605187
High-income countries,,1980,-0.61336756
High-income countries,,1981,0.9942174
High-income countries,,1982,3.1776428
High-income countries,,1983,5.0255895
High-income countries,,1984,0.37606955
High-income countries,,1985,-0.09267926
High-income countries,,1986,0.13304949
High-income countries,,1987,0.021994114
High-income countries,,1988,0.48012733
High-income countries,,1989,-1.2658536
High-income countries,,1990,5.2294254
High-income countries,,1991,2.0167232
High-income countries,,1992,-0.5221188
High-income countries,,1993,5.4567933
High-income countries,,1994,-1.9016027
High-income countries,,1995,6.2338114
High-income countries,,1996,1.4994621
High-income countries,,1997,3.5201669
High-income countries,,1998,-1.2630224
High-income countries,,1999,1.30862
High-income countries,,2000,1.7185807
High-income countries,,2001,-4.8229456
High-income countries,,2002,3.4104228
High-income countries,,2003,0.8362055
High-income countries,,2004,4.794717
High-income countries,,2005,5.101955
High-income countries,,2006,6.1877966
High-income countries,,2007,4.596102
High-income countries,,2008,10.139608
High-income countries,,2009,5.0431013
High-income countries,,2010,7.400584
High-income countries,,2011,6.9276333
High-income countries,,2012,5.0152183
High-income countries,,2013,5.8232546
High-income countries,,2014,3.4043908
High-income countries,,2015,3.902948
High-income countries,,2016,4.699588
High-income countries,,2017,4.909396
High-income countries,,2018,4.3622494
High-income countries,,2019,2.741909
High-income countries,,2020,5.36927
High-income countries,,2021,3.6289215
High-income countries,,2022,5.7248235
Hong Kong,HKG,2009,36.18339
Hong Kong,HKG,2010,7518.203
Hong Kong,HKG,2011,320.96982
Hong Kong,HKG,2012,-72.11174
Hong Kong,HKG,2013,97.37178
Hong Kong,HKG,2014,-33.44306
Hong Kong,HKG,2015,11.547971
Hong Kong,HKG,2016,33.875595
Hong Kong,HKG,2017,33.122562
Hong Kong,HKG,2018,13.014448
Hong Kong,HKG,2019,20.147491
Hong Kong,HKG,2020,53.168667
Hong Kong,HKG,2021,-11.230868
Hong Kong,HKG,2022,16.785217
Hungary,HUN,1966,33.333324
Hungary,HUN,1967,-18
Hungary,HUN,1968,8.536589
Hungary,HUN,1969,6.7415714
Hungary,HUN,1970,-7.3684216
Hungary,HUN,1971,9.090912
Hungary,HUN,1972,14.583338
Hungary,HUN,1973,-8.181816
Hungary,HUN,1974,-19.801981
Hungary,HUN,1975,101.23458
Hungary,HUN,1976,1.2269974
Hungary,HUN,1977,-9.696972
Hungary,HUN,1978,-7.382554
Hungary,HUN,1979,5.7971
Hungary,HUN,1980,-23.287666
Hungary,HUN,1981,49.99999
Hungary,HUN,1982,-5.3571463
Hungary,HUN,1983,-2.5157213
Hungary,HUN,1984,16.774189
Hungary,HUN,1985,-14.364635
Hungary,HUN,1986,-0.6451607
Hungary,HUN,1987,9.740257
Hungary,HUN,1988,0
Hungary,HUN,1989,-6.508869
Hungary,HUN,1990,23.417723
Hungary,HUN,1991,11.794877
Hungary,HUN,1992,-6.422019
Hungary,HUN,1993,0.4901886
Hungary,HUN,1994,0.4878044
Hungary,HUN,1995,6.3106894
Hungary,HUN,1996,17.351591
Hungary,HUN,1997,4.669261
Hungary,HUN,1998,-20.074345
Hungary,HUN,1999,14.418602
Hungary,HUN,2000,-1.219511
Hungary,HUN,2001,5.7613134
Hungary,HUN,2002,-7.7821016
Hungary,HUN,2003,41.772152
Hungary,HUN,2004,178.57144
Hungary,HUN,2005,102.96716
Hungary,HUN,2006,-14.749914
Hungary,HUN,2007,36.841057
Hungary,HUN,2008,92.088905
Hungary,HUN,2009,13.844705
Hungary,HUN,2010,3.8321137
Hungary,HUN,2011,-9.5683155
Hungary,HUN,2012,-2.5439441
Hungary,HUN,2013,-1.5670836
Hungary,HUN,2014,22.037197
Hungary,HUN,2015,-1.4753044
Hungary,HUN,2016,3.1861424
Hungary,HUN,2017,-0.7499635
Hungary,HUN,2018,11.537957
Hungary,HUN,2019,17.160368
Hungary,HUN,2020,24.593699
Hungary,HUN,2021,16.613567
Hungary,HUN,2022,7.5921655
Iceland,ISL,1966,-2.6221275
Iceland,ISL,1967,6.5074563
Iceland,ISL,1968,3.3709645
Iceland,ISL,1969,25.491917
Iceland,ISL,1970,65.31142
Iceland,ISL,1971,8.887207
Iceland,ISL,1972,11.125767
Iceland,ISL,1973,27.892244
Iceland,ISL,1974,2.6641965
Iceland,ISL,1975,-1.7669916
Iceland,ISL,1976,6.5003753
Iceland,ISL,1977,7.064104
Iceland,ISL,1978,3.4489393
Iceland,ISL,1979,9.203911
Iceland,ISL,1980,8.138359
Iceland,ISL,1981,3.5431147
Iceland,ISL,1982,11.17444
Iceland,ISL,1983,5.427432
Iceland,ISL,1984,4.03018
Iceland,ISL,1985,-1.9687414
Iceland,ISL,1986,5.7380915
Iceland,ISL,1987,2.3185492
Iceland,ISL,1988,6.303358
Iceland,ISL,1989,1.3856053
Iceland,ISL,1990,-0.76270103
Iceland,ISL,1991,-0.35803914
Iceland,ISL,1992,2.5638819
Iceland,ISL,1993,3.9964795
Iceland,ISL,1994,1.1110783
Iceland,ISL,1995,4.1467667
Iceland,ISL,1996,2.821231
Iceland,ISL,1997,9.184885
Iceland,ISL,1998,12.447238
Iceland,ISL,1999,14.506161
Iceland,ISL,2000,6.9054127
Iceland,ISL,2001,4.56537
Iceland,ISL,2002,4.7067404
Iceland,ISL,2003,1.0225177
Iceland,ISL,2004,1.4995933
Iceland,ISL,2005,0.69698095
Iceland,ISL,2006,14.378988
Iceland,ISL,2007,20.690155
Iceland,ISL,2008,37.504898
Iceland,ISL,2009,2.2292852
Iceland,ISL,2010,1.3365507
Iceland,ISL,2011,0.8931279
Iceland,ISL,2012,1.9645691
Iceland,ISL,2013,3.3667922
Iceland,ISL,2014,0.15721321
Iceland,ISL,2015,4.2148113
Iceland,ISL,2016,-1.2288809
Iceland,ISL,2017,3.7729025
Iceland,ISL,2018,3.2187104
Iceland,ISL,2019,-1.716125
Iceland,ISL,2020,-1.8160105
Iceland,ISL,2021,2.571845
Iceland,ISL,2022,2.589357
India,IND,1966,4.4270277
India,IND,1967,11.901081
India,IND,1968,15.410423
India,IND,1969,11.027515
India,IND,1970,6.051743
India,IND,1971,9.68492
India,IND,1972,-2.9388368
India,IND,1973,6.49209
India,IND,1974,-3.7781715
India,IND,1975,19.472908
India,IND,1976,4.612303
India,IND,1977,9.1054325
India,IND,1978,24.070274
India,IND,1979,-3.571707
India,IND,1980,2.3496747
India,IND,1981,6.5683603
India,IND,1982,-15.610737
India,IND,1983,-3.6429763
India,IND,1984,11.737657
India,IND,1985,-3.4823418
India,IND,1986,1.4585495
India,IND,1987,-6.8600297
India,IND,1988,11.544359
India,IND,1989,16.03011
India,IND,1990,4.8843145
India,IND,1991,11.527729
India,IND,1992,-5.204934
India,IND,1993,1.1537313
India,IND,1994,13.652849
India,IND,1995,-4.7058105
India,IND,1996,-8.162957
India,IND,1997,2.1055698
India,IND,1998,19.149757
India,IND,1999,-0.72401166
India,IND,2000,-5.9986115
India,IND,2001,-5.079758
India,IND,2002,6.7553163
India,IND,2003,1.5485168
India,IND,2004,42.71201
India,IND,2005,-1.7493308
India,IND,2006,17.791212
India,IND,2007,11.185276
India,IND,2008,-1.5806198
India,IND,2009,-4.093355
India,IND,2010,7.283461
India,IND,2011,21.180403
India,IND,2012,-4.7276554
India,IND,2013,12.759519
India,IND,2014,7.8372836
India,IND,2015,0.9324908
India,IND,2016,3.6248684
India,IND,2017,10.915148
India,IND,2018,13.546408
India,IND,2019,14.749646
India,IND,2020,3.7665248
India,IND,2021,7.9274297
India,IND,2022,14.2664795
Indonesia,IDN,1966,30.024206
Indonesia,IDN,1967,12.290502
Indonesia,IDN,1968,23.548925
Indonesia,IDN,1969,4.5637608
Indonesia,IDN,1970,21.566105
Indonesia,IDN,1971,-67.053856
Indonesia,IDN,1972,-10.576927
Indonesia,IDN,1973,26.164877
Indonesia,IDN,1974,10.795462
Indonesia,IDN,1975,4.8717856
Indonesia,IDN,1976,-41.320293
Indonesia,IDN,1977,66.25
Indonesia,IDN,1978,-28.571426
Indonesia,IDN,1979,11.228073
Indonesia,IDN,1980,-9.463728
Indonesia,IDN,1981,-0.3484249
Indonesia,IDN,1982,9.090912
Indonesia,IDN,1983,50.320507
Indonesia,IDN,1984,9.168446
Indonesia,IDN,1985,22.265625
Indonesia,IDN,1986,61.022377
Indonesia,IDN,1987,2.876985
Indonesia,IDN,1988,9.836065
Indonesia,IDN,1989,24.758553
Indonesia,IDN,1990,21.335983
Indonesia,IDN,1991,11.033928
Indonesia,IDN,1992,26.837122
Indonesia,IDN,1993,-6.9719076
Indonesia,IDN,1994,-3.9687216
Indonesia,IDN,1995,9.584177
Indonesia,IDN,1996,6.2972665
Indonesia,IDN,1997,-23.042763
Indonesia,IDN,1998,58.83174
Indonesia,IDN,1999,4.912162
Indonesia,IDN,2000,3.9655685
Indonesia,IDN,2001,18.81466
Indonesia,IDN,2002,-4.750204
Indonesia,IDN,2003,-3.842789
Indonesia,IDN,2004,5.808127
Indonesia,IDN,2005,7.1226835
Indonesia,IDN,2006,-6.294322
Indonesia,IDN,2007,13.40642
Indonesia,IDN,2008,7.8407764
Indonesia,IDN,2009,8.62329
Indonesia,IDN,2010,30.52901
Indonesia,IDN,2011,-12.402248
Indonesia,IDN,2012,12.967503
Indonesia,IDN,2013,24.53314
Indonesia,IDN,2014,16.747034
Indonesia,IDN,2015,-21.827435
Indonesia,IDN,2016,73.62659
Indonesia,IDN,2017,-3.2927394
Indonesia,IDN,2018,48.02655
Indonesia,IDN,2019,28.57151
Indonesia,IDN,2020,21.819818
Indonesia,IDN,2021,8.881294
Indonesia,IDN,2022,13.805032
Iran,IRN,1966,7.455015
Iran,IRN,1967,7.6555014
Iran,IRN,1968,7.555568
Iran,IRN,1969,7.6446295
Iran,IRN,1970,7.677543
Iran,IRN,1971,7.4866295
Iran,IRN,1972,31.34328
Iran,IRN,1973,-15.277779
Iran,IRN,1974,10.134125
Iran,IRN,1975,5.0067663
Iran,IRN,1976,11.855674
Iran,IRN,1977,3.3410072
Iran,IRN,1978,56.633232
Iran,IRN,1979,-13.30961
Iran,IRN,1980,3.694582
Iran,IRN,1981,9.18448
Iran,IRN,1982,4.931104
Iran,IRN,1983,-2.1423638
Iran,IRN,1984,-6.4971743
Iran,IRN,1985,0.81545115
Iran,IRN,1986,19.511784
Iran,IRN,1987,10.865248
Iran,IRN,1988,5.5015445
Iran,IRN,1989,-18.360424
Iran,IRN,1990,9.640527
Iran,IRN,1991,-24.034685
Iran,IRN,1992,64.15197
Iran,IRN,1993,14.439368
Iran,IRN,1994,-34.52957
Iran,IRN,1995,20.69316
Iran,IRN,1996,5.899322
Iran,IRN,1997,-32.59587
Iran,IRN,1998,26.039387
Iran,IRN,1999,-30.849361
Iran,IRN,2000,-26.274628
Iran,IRN,2001,8.859205
Iran,IRN,2002,93.52455
Iran,IRN,2003,19.562817
Iran,IRN,2004,24.58192
Iran,IRN,2005,21.199905
Iran,IRN,2006,28.345812
Iran,IRN,2007,-2.8678179
Iran,IRN,2008,-57.823204
Iran,IRN,2009,-8.944196
Iran,IRN,2010,50.07335
Iran,IRN,2011,4.6664715
Iran,IRN,2012,17.30609
Iran,IRN,2013,16.041946
Iran,IRN,2014,-0.7515311
Iran,IRN,2015,-9.087336
Iran,IRN,2016,16.35995
Iran,IRN,2017,13.171887
Iran,IRN,2018,-38.651733
Iran,IRN,2019,224.04771
Iran,IRN,2020,-28.970331
Iran,IRN,2021,-33.22101
Iran,IRN,2022,-43.23315
Iraq,IRQ,1966,31.25
Iraq,IRQ,1967,14.285719
Iraq,IRQ,1968,20.833324
Iraq,IRQ,1969,10.344828
Iraq,IRQ,1970,21.875011
Iraq,IRQ,1971,16.03849
Iraq,IRQ,1972,0
Iraq,IRQ,1973,44.999992
Iraq,IRQ,1974,37.931038
Iraq,IRQ,1975,15.249991
Iraq,IRQ,1976,-0.43383837
Iraq,IRQ,1977,23.311543
Iraq,IRQ,1978,25.088346
Iraq,IRQ,1979,45.762707
Iraq,IRQ,1980,-33.139534
Iraq,IRQ,1981,-11.5942
Iraq,IRQ,1982,-1.6393423
Iraq,IRQ,1983,0
Iraq,IRQ,1984,1.6666651
Iraq,IRQ,1985,0
Iraq,IRQ,1986,-1.6393423
Iraq,IRQ,1987,333.3333
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,78.8563
Iraq,IRQ,1991,-53.86963
Iraq,IRQ,1992,143.29224
Iraq,IRQ,1993,18.061972
Iraq,IRQ,1994,1.3961792
Iraq,IRQ,1995,13.956141
Iraq,IRQ,1996,-8.85334
Iraq,IRQ,1997,1.8288374
Iraq,IRQ,1998,-6.212044
Iraq,IRQ,1999,-42.573364
Iraq,IRQ,2000,-10.184545
Iraq,IRQ,2001,15.780282
Iraq,IRQ,2002,23.210823
Iraq,IRQ,2003,4.2951345
Iraq,IRQ,2004,20.900845
Iraq,IRQ,2005,-14.888972
Iraq,IRQ,2006,1.9808888
Iraq,IRQ,2007,-8.504713
Iraq,IRQ,2008,-35.789818
Iraq,IRQ,2009,-3.4728765
Iraq,IRQ,2010,27.731586
Iraq,IRQ,2011,-5.9628963
Iraq,IRQ,2012,29.33954
Iraq,IRQ,2013,5.8702946
Iraq,IRQ,2014,-37.862747
Iraq,IRQ,2015,-9.993422
Iraq,IRQ,2016,31.692541
Iraq,IRQ,2017,-34.858894
Iraq,IRQ,2018,-1.7525494
Iraq,IRQ,2019,143.35497
Iraq,IRQ,2020,-14.986152
Iraq,IRQ,2021,-17.99798
Iraq,IRQ,2022,-0.19577742
Ireland,IRL,1966,-9.876543
Ireland,IRL,1967,-5.4794493
Ireland,IRL,1968,-4.347831
Ireland,IRL,1969,-24.242424
Ireland,IRL,1970,38.00001
Ireland,IRL,1971,-42.028988
Ireland,IRL,1972,47.499992
Ireland,IRL,1973,-6.779659
Ireland,IRL,1974,23.636364
Ireland,IRL,1975,-33.823532
Ireland,IRL,1976,13.333332
Ireland,IRL,1977,25.490189
Ireland,IRL,1978,-6.25
Ireland,IRL,1979,18.33334
Ireland,IRL,1980,1.4084458
Ireland,IRL,1981,2.777779
Ireland,IRL,1982,-6.7567587
Ireland,IRL,1983,-2.898556
Ireland,IRL,1984,-11.9403
Ireland,IRL,1985,22.033905
Ireland,IRL,1986,9.722221
Ireland,IRL,1987,-25.31646
Ireland,IRL,1988,27.118647
Ireland,IRL,1989,-20.000004
Ireland,IRL,1990,-0.11463761
Ireland,IRL,1991,7.0301294
Ireland,IRL,1992,10.18778
Ireland,IRL,1993,-5.1092567
Ireland,IRL,1994,20.384634
Ireland,IRL,1995,-22.364193
Ireland,IRL,1996,4.6645164
Ireland,IRL,1997,6.0309052
Ireland,IRL,1998,44.624435
Ireland,IRL,1999,-3.9311051
Ireland,IRL,2000,5.427778
Ireland,IRL,2001,-13.331246
Ireland,IRL,2002,34.4674
Ireland,IRL,2003,-17.59395
Ireland,IRL,2004,22.497225
Ireland,IRL,2005,35.036804
Ireland,IRL,2006,32.309128
Ireland,IRL,2007,21.521748
Ireland,IRL,2008,38.939953
Ireland,IRL,2009,18.72456
Ireland,IRL,2010,-4.2865095
Ireland,IRL,2011,35.804115
Ireland,IRL,2012,-3.8627326
Ireland,IRL,2013,8.984303
Ireland,IRL,2014,13.427424
Ireland,IRL,2015,20.283913
Ireland,IRL,2016,-4.9496946
Ireland,IRL,2017,21.841835
Ireland,IRL,2018,11.606586
Ireland,IRL,2019,16.569221
Ireland,IRL,2020,10.793829
Ireland,IRL,2021,-11.683792
Ireland,IRL,2022,19.3447
Israel,ISR,1982,0
Israel,ISR,1983,-50
Israel,ISR,1984,100
Israel,ISR,1985,0
Israel,ISR,1986,200
Israel,ISR,1987,66.666664
Israel,ISR,1988,0
Israel,ISR,1989,-70
Israel,ISR,1990,0
Israel,ISR,1991,100
Israel,ISR,1992,383.3333
Israel,ISR,1993,-10.344821
Israel,ISR,1994,-11.538464
Israel,ISR,1995,8.69565
Israel,ISR,1996,-4.000002
Israel,ISR,1997,4.1666627
Israel,ISR,1998,0
Israel,ISR,1999,31.999992
Israel,ISR,2000,-6.060606
Israel,ISR,2001,-35.48387
Israel,ISR,2002,646.1
Israel,ISR,2003,9.154642
Israel,ISR,2004,-0.45942664
Israel,ISR,2005,36.191307
Israel,ISR,2006,-43.500954
Israel,ISR,2007,-9.4123955
Israel,ISR,2008,10.181225
Israel,ISR,2009,58.730568
Israel,ISR,2010,43.101036
Israel,ISR,2011,53.571365
Israel,ISR,2012,40.591587
Israel,ISR,2013,7.477391
Israel,ISR,2014,65.10714
Israel,ISR,2015,34.478985
Israel,ISR,2016,42.44591
Israel,ISR,2017,5.126643
Israel,ISR,2018,11.782682
Israel,ISR,2019,55.431534
Israel,ISR,2020,30.669605
Israel,ISR,2021,22.45574
Israel,ISR,2022,30.27084
Italy,ITA,1966,3.8865685
Italy,ITA,1967,-2.6683211
Italy,ITA,1968,1.0455132
Italy,ITA,1969,-2.8426945
Italy,ITA,1970,-0.83818436
Italy,ITA,1971,-2.9438853
Italy,ITA,1972,4.31298
Italy,ITA,1973,-8.386665
Italy,ITA,1974,1.6244411
Italy,ITA,1975,7.0575714
Italy,ITA,1976,-4.4859705
Italy,ITA,1977,27.637947
Italy,ITA,1978,-10.14598
Italy,ITA,1979,0.95330477
Italy,ITA,1980,-1.1412084
Italy,ITA,1981,-5.489385
Italy,ITA,1982,-3.2707632
Italy,ITA,1983,-0.32012463
Italy,ITA,1984,2.308309
Italy,ITA,1985,-4.2399764
Italy,ITA,1986,0.43936968
Italy,ITA,1987,-3.111899
Italy,ITA,1988,2.9638767
Italy,ITA,1989,-15.044821
Italy,ITA,1990,-6.659275
Italy,ITA,1991,30.472994
Italy,ITA,1992,0.50075054
Italy,ITA,1993,-1.1888027
Italy,ITA,1994,6.6711426
Italy,ITA,1995,-14.05912
Italy,ITA,1996,11.49131
Italy,ITA,1997,-0.03388524
Italy,ITA,1998,0.5864978
Italy,ITA,1999,10.409451
Italy,ITA,2000,-0.8477032
Italy,ITA,2001,6.8140745
Italy,ITA,2002,-11.097211
Italy,ITA,2003,-3.001088
Italy,ITA,2004,20.822775
Italy,ITA,2005,-11.042929
Italy,ITA,2006,4.8468113
Italy,ITA,2007,-5.909258
Italy,ITA,2008,33.110764
Italy,ITA,2009,24.182463
Italy,ITA,2010,13.010084
Italy,ITA,2011,6.25422
Italy,ITA,2012,11.235738
Italy,ITA,2013,15.476203
Italy,ITA,2014,5.1527977
Italy,ITA,2015,-6.631112
Italy,ITA,2016,-0.7769406
Italy,ITA,2017,-3.1724215
Italy,ITA,2018,9.140503
Italy,ITA,2019,-3.9772213
Italy,ITA,2020,3.9759517
Italy,ITA,2021,-2.159667
Italy,ITA,2022,-11.788726
Japan,JPN,1966,4.311812
Japan,JPN,1967,-13.610578
Japan,JPN,1968,7.148063
Japan,JPN,1969,2.586794
Japan,JPN,1970,0.3884673
Japan,JPN,1971,11.624252
Japan,JPN,1972,1.0812759
Japan,JPN,1973,-21.460915
Japan,JPN,1974,23.802889
Japan,JPN,1975,0.9603381
Japan,JPN,1976,0.2065301
Japan,JPN,1977,-12.45364
Japan,JPN,1978,-3.5742462
Japan,JPN,1979,15.475332
Japan,JPN,1980,9.213662
Japan,JPN,1981,-0.7304549
Japan,JPN,1982,3.0950308
Japan,JPN,1983,4.1829944
Japan,JPN,1984,-12.137276
Japan,JPN,1985,14.136637
Japan,JPN,1986,-0.9983063
Japan,JPN,1987,-5.3264914
Japan,JPN,1988,18.64053
Japan,JPN,1989,2.362132
Japan,JPN,1990,-9.69947
Japan,JPN,1991,7.9723597
Japan,JPN,1992,-13.351112
Japan,JPN,1993,13.335514
Japan,JPN,1994,-25.15133
Japan,JPN,1995,19.45002
Japan,JPN,1996,-0.6995678
Japan,JPN,1997,11.351776
Japan,JPN,1998,2.3569345
Japan,JPN,1999,-4.619229
Japan,JPN,2000,0.49630404
Japan,JPN,2001,-2.6869357
Japan,JPN,2002,0.3350854
Japan,JPN,2003,13.672495
Japan,JPN,2004,0.26545525
Japan,JPN,2005,-8.578056
Japan,JPN,2006,11.407959
Japan,JPN,2007,-11.051416
Japan,JPN,2008,0.24122
Japan,JPN,2009,-4.658312
Japan,JPN,2010,23.811663
Japan,JPN,2011,-3.8152277
Japan,JPN,2012,-1.9063234
Japan,JPN,2013,8.360041
Japan,JPN,2014,11.410594
Japan,JPN,2015,15.061462
Japan,JPN,2016,-0.8221626
Japan,JPN,2017,9.990156
Japan,JPN,2018,7.443607
Japan,JPN,2019,0.2699256
Japan,JPN,2020,8.199156
Japan,JPN,2021,10.163379
Japan,JPN,2022,5.1584005
Kazakhstan,KAZ,1986,-8.227312
Kazakhstan,KAZ,1987,19.870615
